,date,open,close,high,low,volume,code
423,2011-12-26,5.118,5.125,5.161,5.098,73776.0,000001
424,2011-12-27,5.121,5.144,5.188,5.118,138797.0,000001
425,2011-12-28,5.125,5.085,5.171,5.018,113179.0,000001
426,2011-12-29,5.068,5.088,5.125,5.055,128592.0,000001
427,2011-12-30,5.101,5.181,5.181,5.085,261487.0,000001
428,2012-01-04,5.181,5.038,5.181,5.035,147910.0,000001
429,2012-01-05,5.038,5.115,5.168,5.028,244080.0,000001
430,2012-01-06,5.101,5.101,5.154,5.035,133151.0,000001
431,2012-01-09,5.105,5.244,5.254,5.068,221138.0,000001
432,2012-01-20,5.56,5.576,5.63,5.424,586675.0,000001
433,2012-01-30,5.586,5.553,5.63,5.527,332988.0,000001
434,2012-01-31,5.557,5.53,5.583,5.483,173265.0,000001
435,2012-02-01,5.51,5.467,5.583,5.46,185158.0,000001
436,2012-02-02,5.483,5.623,5.636,5.467,244623.0,000001
437,2012-02-03,5.603,5.646,5.663,5.55,229964.0,000001
438,2012-02-06,5.65,5.593,5.656,5.573,157808.0,000001
439,2012-02-07,5.563,5.513,5.576,5.497,122086.0,000001
440,2012-02-08,5.51,5.616,5.653,5.51,172272.0,000001
441,2012-02-10,5.583,5.62,5.643,5.583,182118.0,000001
442,2012-02-13,5.58,5.543,5.586,5.51,215066.0,000001
443,2012-02-14,5.533,5.517,5.557,5.48,108546.0,000001
444,2012-02-15,5.513,5.523,5.57,5.467,201305.0,000001
445,2012-02-16,5.523,5.467,5.547,5.437,273692.0,000001
446,2012-02-17,5.497,5.467,5.507,5.45,150690.0,000001
447,2012-02-20,5.563,5.467,5.567,5.463,224205.0,000001
448,2012-02-21,5.477,5.48,5.497,5.43,150264.0,000001
449,2012-02-22,5.48,5.523,5.533,5.463,317397.0,000001
450,2012-02-23,5.523,5.527,5.57,5.513,226267.0,000001
451,2012-02-24,5.547,5.606,5.606,5.493,364104.0,000001
452,2012-02-27,5.616,5.623,5.713,5.57,447617.0,000001
453,2012-02-28,5.626,5.733,5.809,5.616,460141.0,000001
454,2012-02-29,5.739,5.683,5.739,5.656,263024.0,000001
455,2012-03-01,5.676,5.726,5.796,5.67,291621.0,000001
456,2012-03-02,5.726,5.809,5.816,5.723,290973.0,000001
457,2012-03-05,5.826,5.739,5.909,5.723,350417.0,000001
458,2012-03-06,5.719,5.633,5.749,5.616,331374.0,000001
459,2012-03-07,5.583,5.583,5.66,5.567,201371.0,000001
460,2012-03-08,5.623,5.66,5.703,5.6,288782.0,000001
461,2012-03-09,5.616,5.606,5.63,5.537,530536.0,000001
462,2012-03-12,5.61,5.55,5.61,5.53,270647.0,000001
463,2012-03-13,5.567,5.6,5.61,5.543,237530.0,000001
464,2012-03-14,5.623,5.477,5.663,5.463,439964.0,000001
465,2012-03-15,5.48,5.4,5.51,5.4,258048.0,000001
466,2012-03-16,5.407,5.45,5.454,5.37,167865.0,000001
467,2012-03-19,5.43,5.434,5.45,5.384,167464.0,000001
468,2012-03-20,5.424,5.341,5.427,5.334,203040.0,000001
469,2012-03-21,5.384,5.351,5.39,5.324,150404.0,000001
470,2012-03-22,5.354,5.38,5.41,5.307,179388.0,000001
471,2012-03-23,5.354,5.321,5.36,5.304,119016.0,000001
472,2012-03-26,5.324,5.331,5.344,5.311,82461.0,000001
473,2012-03-27,5.354,5.341,5.37,5.334,111209.0,000001
474,2012-03-28,5.337,5.244,5.351,5.238,204482.0,000001
475,2012-03-29,5.244,5.174,5.244,5.138,188865.0,000001
476,2012-03-30,5.194,5.221,5.228,5.181,106312.0,000001
477,2012-04-05,5.221,5.231,5.247,5.134,183792.0,000001
478,2012-04-06,5.218,5.314,5.321,5.194,193875.0,000001
479,2012-04-09,5.284,5.234,5.284,5.218,93197.0,000001
480,2012-04-10,5.224,5.277,5.281,5.178,196998.0,000001
481,2012-04-11,5.211,5.261,5.297,5.204,105143.0,000001
482,2012-04-12,5.264,5.427,5.43,5.234,275779.0,000001
483,2012-04-13,5.434,5.417,5.52,5.384,337744.0,000001
484,2012-04-16,5.38,5.377,5.434,5.344,133673.0,000001
485,2012-04-17,5.364,5.314,5.394,5.311,118951.0,000001
486,2012-04-18,5.324,5.404,5.427,5.324,159600.0,000001
487,2012-04-19,5.417,5.437,5.44,5.384,137391.0,000001
488,2012-04-20,5.417,5.51,5.517,5.4,258074.0,000001
489,2012-04-23,5.497,5.457,5.523,5.434,197381.0,000001
490,2012-04-24,5.45,5.57,5.689,5.444,478040.0,000001
491,2012-04-25,5.523,5.603,5.603,5.51,208923.0,000001
492,2012-04-26,5.61,5.51,5.62,5.47,283414.0,000001
493,2012-04-27,5.527,5.503,5.567,5.473,166617.0,000001
494,2012-05-02,5.557,5.576,5.63,5.53,261172.0,000001
495,2012-05-03,5.576,5.527,5.596,5.52,161487.0,000001
496,2012-05-04,5.52,5.553,5.56,5.507,140295.0,000001
497,2012-05-07,5.52,5.517,5.563,5.477,255730.0,000001
498,2012-05-08,5.503,5.497,5.51,5.467,175129.0,000001
499,2012-05-09,5.467,5.37,5.473,5.357,213676.0,000001
500,2012-05-10,5.37,5.36,5.404,5.341,129428.0,000001
501,2012-05-11,5.36,5.324,5.384,5.321,162519.0,000001
502,2012-05-14,5.364,5.297,5.37,5.284,206960.0,000001
503,2012-05-15,5.284,5.324,5.337,5.251,134454.0,000001
504,2012-05-16,5.317,5.238,5.317,5.234,150305.0,000001
505,2012-05-17,5.251,5.297,5.307,5.238,133389.0,000001
506,2012-05-18,5.251,5.224,5.287,5.204,157863.0,000001
507,2012-05-21,5.224,5.241,5.264,5.218,85694.0,000001
508,2012-05-22,5.261,5.307,5.314,5.261,113598.0,000001
509,2012-05-24,5.277,5.221,5.287,5.208,194073.0,000001
510,2012-05-25,5.224,5.191,5.238,5.184,98929.0,000001
511,2012-05-28,5.191,5.254,5.254,5.158,137202.0,000001
512,2012-05-29,5.251,5.294,5.304,5.201,286808.0,000001
513,2012-05-30,5.271,5.218,5.277,5.184,217125.0,000001
514,2012-05-31,5.208,5.214,5.241,5.171,153251.0,000001
515,2012-06-01,5.218,5.244,5.277,5.201,158353.0,000001
516,2012-06-04,5.188,5.118,5.198,5.111,171777.0,000001
517,2012-06-05,5.131,5.071,5.138,5.071,246144.0,000001
518,2012-06-06,5.085,5.091,5.101,5.068,188860.0,000001
519,2012-06-07,5.128,5.055,5.144,5.041,131302.0,000001
520,2012-06-08,5.068,4.922,5.075,4.909,397557.0,000001
521,2012-06-11,4.935,4.915,4.962,4.892,265509.0,000001
522,2012-06-12,4.885,4.829,4.912,4.802,298155.0,000001
523,2012-06-13,4.845,4.932,4.955,4.819,260116.0,000001
524,2012-06-14,4.905,4.865,4.922,4.855,130478.0,000001
525,2012-06-15,4.889,5.038,5.101,4.889,422951.0,000001
526,2012-06-18,5.031,5.055,5.061,5.005,198733.0,000001
527,2012-06-19,5.035,5.068,5.108,5.022,149924.0,000001
528,2012-06-20,5.095,5.061,5.151,5.051,143707.0,000001
529,2012-06-21,5.058,4.952,5.061,4.938,144832.0,000001
530,2012-06-25,4.945,4.909,5.005,4.909,164358.0,000001
531,2012-06-26,4.922,4.952,4.988,4.915,134923.0,000001
532,2012-06-27,4.955,4.938,4.972,4.918,81776.0,000001
533,2012-06-28,4.938,4.895,4.972,4.889,100847.0,000001
534,2012-06-29,4.909,5.038,5.061,4.885,184554.0,000001
535,2012-07-02,5.061,5.035,5.061,4.985,155645.0,000001
536,2012-07-03,5.022,5.028,5.078,4.992,123727.0,000001
537,2012-07-04,5.028,5.078,5.144,5.028,197669.0,000001
538,2012-07-05,5.061,5.048,5.095,5.035,102896.0,000001
539,2012-07-06,4.968,5.031,5.051,4.902,165454.0,000001
540,2012-07-09,5.005,4.889,5.005,4.889,160952.0,000001
541,2012-07-10,4.892,4.955,4.995,4.889,123709.0,000001
542,2012-07-11,4.938,4.938,4.975,4.912,75444.0,000001
543,2012-07-12,4.925,4.945,4.965,4.869,194730.0,000001
544,2012-07-13,4.918,4.978,5.031,4.902,110700.0,000001
545,2012-07-16,4.985,4.935,5.008,4.935,108602.0,000001
546,2012-07-17,4.935,4.995,4.998,4.925,91601.0,000001
547,2012-07-18,4.978,4.988,4.995,4.935,75612.0,000001
548,2012-07-19,4.982,4.992,5.018,4.945,136263.0,000001
549,2012-07-20,4.942,4.935,4.972,4.925,106734.0,000001
550,2012-07-23,4.905,4.922,4.922,4.872,150493.0,000001
551,2012-07-24,4.902,4.918,4.975,4.899,100943.0,000001
552,2012-07-25,4.918,4.865,4.942,4.859,98404.0,000001
553,2012-07-26,4.865,4.869,4.922,4.855,72903.0,000001
554,2012-07-27,4.892,4.902,4.965,4.869,109660.0,000001
555,2012-07-30,4.905,4.935,5.008,4.905,118426.0,000001
556,2012-07-31,4.948,5.018,5.028,4.938,153134.0,000001
557,2012-08-01,5.012,5.038,5.058,4.985,121867.0,000001
558,2012-08-02,5.038,5.038,5.051,5.005,89077.0,000001
559,2012-08-03,5.035,5.035,5.048,4.995,94387.0,000001
560,2012-08-06,5.028,5.018,5.058,5.018,153312.0,000001
561,2012-08-07,5.015,4.972,5.035,4.965,159825.0,000001
562,2012-08-08,4.968,4.998,5.002,4.965,117541.0,000001
563,2012-08-09,4.995,4.998,4.998,4.955,85750.0,000001
564,2012-08-10,5.008,5.012,5.041,5.008,105498.0,000001
565,2012-08-13,5.018,4.995,5.041,4.992,107990.0,000001
566,2012-08-14,4.995,5.071,5.085,4.965,180370.0,000001
567,2012-08-15,5.038,5.018,5.065,4.988,116142.0,000001
568,2012-08-16,4.995,4.955,4.998,4.938,146815.0,000001
569,2012-08-17,4.955,5.005,5.018,4.945,103996.0,000001
570,2012-08-20,4.982,4.935,4.985,4.895,155795.0,000001
571,2012-08-21,4.935,4.915,4.945,4.899,130219.0,000001
572,2012-08-22,4.918,4.875,4.922,4.855,125182.0,000001
573,2012-08-23,4.879,4.859,4.899,4.832,131289.0,000001
574,2012-08-24,4.849,4.776,4.852,4.772,188179.0,000001
575,2012-08-27,4.772,4.689,4.776,4.669,167759.0,000001
576,2012-08-28,4.696,4.776,4.805,4.663,159108.0,000001
577,2012-08-29,4.752,4.746,4.759,4.716,69483.0,000001
578,2012-08-30,4.706,4.746,4.776,4.702,89873.0,000001
579,2012-08-31,4.732,4.716,4.796,4.716,85619.0,000001
580,2012-09-03,4.726,4.722,4.752,4.712,101129.0,000001
581,2012-09-04,4.722,4.609,4.736,4.593,207755.0,000001
582,2012-09-05,4.603,4.526,4.609,4.5,172190.0,000001
583,2012-09-06,4.53,4.563,4.57,4.506,103560.0,000001
584,2012-09-07,4.586,4.722,4.786,4.573,281737.0,000001
585,2012-09-10,4.719,4.676,4.729,4.636,236777.0,000001
586,2012-09-11,4.656,4.659,4.669,4.623,87436.0,000001
587,2012-09-12,4.679,4.646,4.702,4.606,122452.0,000001
588,2012-09-13,4.639,4.616,4.663,4.616,82442.0,000001
589,2012-09-14,4.646,4.669,4.699,4.606,153272.0,000001
590,2012-09-17,4.659,4.556,4.659,4.546,114714.0,000001
591,2012-09-18,4.546,4.49,4.546,4.483,122501.0,000001
592,2012-09-19,4.493,4.433,4.51,4.39,184346.0,000001
593,2012-09-20,4.423,4.324,4.423,4.32,181346.0,000001
594,2012-09-21,4.32,4.28,4.33,4.264,157512.0,000001
595,2012-09-24,4.26,4.29,4.32,4.184,179056.0,000001
596,2012-09-25,4.28,4.234,4.28,4.221,98825.0,000001
597,2012-09-26,4.237,4.201,4.251,4.187,70789.0,000001
598,2012-09-27,4.201,4.33,4.407,4.197,215387.0,000001
599,2012-09-28,4.304,4.363,4.37,4.284,150957.0,000001
600,2012-10-08,4.367,4.307,4.397,4.287,106386.0,000001
601,2012-10-09,4.32,4.417,4.43,4.32,164815.0,000001
602,2012-10-10,4.417,4.417,4.42,4.387,99765.0,000001
603,2012-10-11,4.42,4.393,4.42,4.38,95747.0,000001
604,2012-10-12,4.41,4.417,4.463,4.39,101451.0,000001
605,2012-10-15,4.42,4.354,4.423,4.337,89119.0,000001
606,2012-10-16,4.363,4.393,4.437,4.344,126346.0,000001
607,2012-10-17,4.41,4.44,4.447,4.397,121881.0,000001
608,2012-10-18,4.447,4.49,4.506,4.437,159178.0,000001
609,2012-10-19,4.494,4.497,4.507,4.473,100713.0,000001
610,2012-10-22,4.48,4.51,4.524,4.45,134089.0,000001
611,2012-10-23,4.514,4.453,4.52,4.443,116808.0,000001
612,2012-10-24,4.443,4.45,4.487,4.43,89952.0,000001
613,2012-10-25,4.46,4.423,4.467,4.417,123377.0,000001
614,2012-10-26,4.443,4.33,4.453,4.319,171380.0,000001
615,2012-10-29,4.319,4.333,4.37,4.309,129641.0,000001
616,2012-10-30,4.333,4.383,4.4,4.326,142921.0,000001
617,2012-10-31,4.393,4.407,4.423,4.373,75125.0,000001
618,2012-11-01,4.407,4.48,4.524,4.403,138003.0,000001
619,2012-11-02,4.48,4.53,4.544,4.477,163336.0,000001
620,2012-11-05,4.534,4.557,4.591,4.52,146754.0,000001
621,2012-11-06,4.55,4.547,4.561,4.48,130179.0,000001
622,2012-11-07,4.524,4.537,4.564,4.497,88168.0,000001
623,2012-11-08,4.5,4.48,4.53,4.48,84728.0,000001
624,2012-11-09,4.477,4.494,4.5,4.463,62170.0,000001
625,2012-11-12,4.484,4.561,4.564,4.48,145349.0,000001
626,2012-11-13,4.557,4.494,4.557,4.48,99935.0,000001
627,2012-11-14,4.52,4.48,4.52,4.463,75263.0,000001
628,2012-11-15,4.453,4.403,4.484,4.386,76519.0,000001
629,2012-11-16,4.386,4.386,4.403,4.326,147558.0,000001
630,2012-11-19,4.36,4.383,4.39,4.33,98369.0,000001
631,2012-11-20,4.383,4.38,4.39,4.326,79758.0,000001
632,2012-11-21,4.366,4.44,4.453,4.35,107926.0,000001
633,2012-11-22,4.433,4.403,4.44,4.39,48589.0,000001
634,2012-11-23,4.417,4.44,4.463,4.4,80318.0,000001
635,2012-11-26,4.433,4.396,4.437,4.386,57372.0,000001
636,2012-11-27,4.38,4.413,4.417,4.373,88752.0,000001
637,2012-11-28,4.393,4.383,4.417,4.38,72136.0,000001
638,2012-11-29,4.383,4.266,4.386,4.266,204974.0,000001
639,2012-11-30,4.252,4.286,4.313,4.252,96646.0,000001
640,2012-12-03,4.289,4.206,4.296,4.186,140727.0,000001
641,2012-12-04,4.206,4.252,4.276,4.179,116924.0,000001
642,2012-12-05,4.239,4.484,4.51,4.229,402363.0,000001
643,2012-12-06,4.47,4.524,4.54,4.457,361015.0,000001
644,2012-12-07,4.524,4.694,4.698,4.514,456567.0,000001
645,2012-12-10,4.738,4.795,4.828,4.644,481814.0,000001
646,2012-12-11,4.755,4.725,4.812,4.718,260683.0,000001
647,2012-12-12,4.731,4.768,4.818,4.718,227396.0,000001
648,2012-12-13,4.751,4.708,4.761,4.705,189649.0,000001
649,2012-12-14,4.701,5.083,5.09,4.694,774137.0,000001
650,2012-12-17,5.09,5.096,5.13,5.023,487780.0,000001
651,2012-12-18,5.073,5.106,5.18,5.036,411629.0,000001
652,2012-12-19,5.09,5.083,5.136,5.069,271576.0,000001
653,2012-12-20,5.056,5.059,5.073,4.949,293475.0,000001
654,2012-12-21,5.049,4.979,5.069,4.972,245271.0,000001
655,2012-12-24,4.969,4.996,5.093,4.962,217778.0,000001
656,2012-12-25,4.986,5.16,5.217,4.956,449881.0,000001
657,2012-12-26,5.157,5.147,5.173,5.106,308014.0,000001
658,2012-12-27,5.167,5.183,5.21,5.113,283630.0,000001
659,2012-12-28,5.173,5.224,5.284,5.147,242349.0,000001
660,2012-12-31,5.26,5.364,5.414,5.24,378684.0,000001
661,2013-01-04,5.465,5.354,5.508,5.331,443851.0,000001
662,2013-01-07,5.351,5.458,5.475,5.317,357169.0,000001
663,2013-01-08,5.458,5.357,5.481,5.311,312479.0,000001
664,2013-01-09,5.344,5.311,5.364,5.29,251329.0,000001
665,2013-01-10,5.311,5.314,5.391,5.287,240030.0,000001
666,2013-01-11,5.314,5.203,5.371,5.173,251268.0,000001
667,2013-01-14,5.187,5.722,5.722,5.187,939895.0,000001
668,2013-01-15,5.732,5.897,6.0,5.722,984064.0,000001
669,2013-01-16,5.897,5.967,5.997,5.766,682700.0,000001
670,2013-01-17,5.927,5.94,6.121,5.846,675772.0,000001
671,2013-01-18,5.984,6.138,6.168,5.893,665367.0,000001
672,2013-01-21,6.128,6.596,6.596,6.024,782136.0,000001
673,2013-01-22,6.516,6.858,6.998,6.472,1068769.0,000001
674,2013-01-23,6.7,6.714,6.834,6.462,635698.0,000001
675,2013-01-24,6.707,6.513,6.891,6.462,857236.0,000001
676,2013-01-25,6.529,6.412,6.556,6.342,614312.0,000001
677,2013-01-28,6.416,7.055,7.055,6.416,1163995.0,000001
678,2013-01-29,7.132,7.159,7.216,6.908,1082894.0,000001
679,2013-01-30,7.065,7.142,7.145,6.965,583624.0,000001
680,2013-01-31,7.122,7.065,7.145,6.965,415884.0,000001
681,2013-02-01,7.038,7.51,7.551,6.961,824080.0,000001
682,2013-02-04,7.454,7.37,7.631,7.269,857419.0,000001
683,2013-02-05,7.279,7.293,7.42,7.095,426891.0,000001
684,2013-02-06,7.266,7.32,7.36,7.182,380826.0,000001
685,2013-02-07,7.266,6.981,7.303,6.801,586126.0,000001
686,2013-02-08,6.958,6.948,7.048,6.827,462024.0,000001
687,2013-02-18,7.002,6.998,7.196,6.941,421813.0,000001
688,2013-02-19,6.965,6.968,7.068,6.921,486508.0,000001
689,2013-02-20,6.981,6.797,7.028,6.593,659157.0,000001
690,2013-02-21,6.697,6.563,6.697,6.382,740244.0,000001
691,2013-02-22,6.529,6.402,6.593,6.345,468595.0,000001
692,2013-02-25,6.449,6.7,6.797,6.436,616300.0,000001
693,2013-02-26,6.633,6.981,7.356,6.596,1034814.0,000001
694,2013-02-27,7.035,7.038,7.306,6.981,700676.0,000001
695,2013-02-28,7.079,7.701,7.701,7.042,1119891.0,000001
696,2013-03-01,7.678,7.721,7.782,7.49,1037823.0,000001
697,2013-03-04,7.517,7.283,7.701,7.209,1098779.0,000001
698,2013-03-05,7.3,8.013,8.013,7.296,1168987.0,000001
699,2013-03-06,8.204,8.12,8.274,8.009,1138281.0,000001
700,2013-03-07,8.019,7.949,8.076,7.618,892670.0,000001
701,2013-03-08,7.969,7.654,8.029,7.521,925868.0,000001
702,2013-03-11,7.608,7.577,7.695,7.316,573293.0,000001
703,2013-03-12,7.567,7.273,7.631,7.135,840769.0,000001
704,2013-03-13,7.263,7.397,7.561,7.236,836901.0,000001
705,2013-03-14,7.366,7.256,7.397,7.132,577853.0,000001
706,2013-03-15,7.253,7.433,7.577,6.965,943574.0,000001
707,2013-03-18,7.266,7.149,7.366,7.102,745294.0,000001
708,2013-03-19,7.132,7.199,7.276,7.045,529771.0,000001
709,2013-03-20,7.176,7.735,7.792,7.166,1309370.0,000001
710,2013-03-21,7.698,7.688,7.772,7.594,715317.0,000001
711,2013-03-22,7.685,7.711,7.748,7.628,411825.0,000001
712,2013-03-25,7.745,7.621,7.795,7.591,452893.0,000001
713,2013-03-26,7.564,7.413,7.564,7.393,559773.0,000001
714,2013-03-27,7.423,7.417,7.591,7.34,385996.0,000001
715,2013-03-28,7.032,6.704,7.032,6.677,1175043.0,000001
716,2013-03-29,6.704,6.737,6.821,6.576,569848.0,000001
717,2013-04-01,6.764,6.827,6.898,6.73,385541.0,000001
718,2013-04-02,6.824,6.844,6.998,6.76,463054.0,000001
719,2013-04-03,6.884,6.847,6.961,6.801,224589.0,000001
720,2013-04-08,6.626,6.673,6.73,6.556,407714.0,000001
721,2013-04-09,6.693,6.677,6.784,6.667,380491.0,000001
722,2013-04-10,6.657,6.496,6.663,6.405,507767.0,000001
723,2013-04-11,6.56,6.499,6.596,6.459,311788.0,000001
724,2013-04-12,6.513,6.328,6.523,6.295,805322.0,000001
725,2013-04-15,6.342,6.215,6.382,6.164,570956.0,000001
726,2013-04-16,6.138,6.278,6.282,6.061,655492.0,000001
727,2013-04-17,6.262,6.191,6.285,6.044,642703.0,000001
728,2013-04-18,6.101,6.395,6.426,6.057,901244.0,000001
729,2013-04-19,6.362,6.777,6.898,6.342,1478380.0,000001
730,2013-04-22,6.697,6.774,6.821,6.667,692914.0,000001
731,2013-04-23,6.807,6.389,6.827,6.379,802659.0,000001
732,2013-04-24,6.278,6.496,6.626,6.211,733380.0,000001
733,2013-04-25,6.362,6.305,6.489,6.275,446855.0,000001
734,2013-04-26,6.359,6.262,6.436,6.245,336738.0,000001
735,2013-05-02,6.228,6.332,6.335,6.161,237572.0,000001
736,2013-05-03,6.355,6.606,6.767,6.315,720126.0,000001
737,2013-05-06,6.643,6.801,6.884,6.59,840544.0,000001
738,2013-05-07,6.75,6.781,6.824,6.657,424170.0,000001
739,2013-05-08,6.814,6.824,6.988,6.67,628787.0,000001
740,2013-05-09,6.787,6.74,6.787,6.63,483613.0,000001
741,2013-05-10,6.697,6.76,6.837,6.66,386248.0,000001
742,2013-05-13,6.734,6.67,6.764,6.63,323879.0,000001
743,2013-05-14,6.67,6.459,6.673,6.399,498160.0,000001
744,2013-05-15,6.459,6.462,6.503,6.412,242082.0,000001
745,2013-05-16,6.432,6.801,6.854,6.379,813115.0,000001
746,2013-05-17,6.791,6.827,6.874,6.67,595807.0,000001
747,2013-05-20,6.858,7.025,7.199,6.824,876974.0,000001
748,2013-05-21,6.965,7.065,7.102,6.945,447574.0,000001
749,2013-05-22,7.065,7.085,7.129,7.005,413113.0,000001
750,2013-05-23,7.035,6.871,7.099,6.864,507409.0,000001
751,2013-05-24,6.881,6.928,7.012,6.801,332809.0,000001
752,2013-05-27,6.894,6.837,6.991,6.794,358546.0,000001
753,2013-05-28,6.837,7.233,7.266,6.777,783617.0,000001
754,2013-05-29,7.236,7.125,7.263,7.105,532597.0,000001
755,2013-05-30,7.105,7.099,7.226,7.052,425441.0,000001
756,2013-05-31,7.115,7.028,7.196,7.025,361862.0,000001
757,2013-06-03,7.008,7.002,7.095,6.961,343792.0,000001
758,2013-06-04,7.002,7.075,7.142,6.958,442156.0,000001
759,2013-06-05,7.035,6.968,7.068,6.904,305745.0,000001
760,2013-06-06,6.894,6.74,6.955,6.71,435270.0,000001
761,2013-06-07,6.74,6.539,6.784,6.499,402000.0,000001
762,2013-06-13,6.466,6.292,6.472,6.211,381342.0,000001
763,2013-06-14,6.362,6.382,6.429,6.295,328553.0,000001
764,2013-06-17,6.416,6.442,6.549,6.345,309210.0,000001
765,2013-06-18,6.513,6.606,6.71,6.513,389599.0,000001
766,2013-06-19,6.546,6.442,6.549,6.412,369977.0,000001
767,2013-06-20,6.448,6.043,6.459,5.983,903066.0,000001
768,2013-06-21,5.918,6.097,6.156,5.864,614002.0,000001
769,2013-06-24,6.005,5.486,6.005,5.486,1166671.0,000001
770,2013-06-25,5.297,5.394,5.459,4.94,1717162.0,000001
771,2013-06-26,5.405,5.275,5.405,5.178,1017151.0,000001
772,2013-06-27,5.324,5.189,5.405,5.156,835867.0,000001
773,2013-06-28,5.135,5.389,5.481,5.027,926643.0,000001
774,2013-07-01,5.302,5.27,5.378,5.102,800196.0,000001
775,2013-07-02,5.286,5.189,5.297,5.065,813753.0,000001
776,2013-07-03,5.162,5.043,5.162,5.01,771158.0,000001
777,2013-07-04,4.983,5.065,5.173,4.87,805159.0,000001
778,2013-07-05,5.054,5.065,5.173,5.048,641446.0,000001
779,2013-07-08,4.962,4.859,5.005,4.848,595006.0,000001
780,2013-07-09,4.87,4.865,4.924,4.848,512150.0,000001
781,2013-07-10,4.87,5.081,5.081,4.859,747241.0,000001
782,2013-07-11,5.135,5.589,5.589,5.135,1733611.0,000001
783,2013-07-12,5.675,5.589,5.859,5.546,2118543.0,000001
784,2013-07-15,5.675,5.681,5.816,5.427,1341659.0,000001
785,2013-07-16,5.594,5.61,5.643,5.481,1016227.0,000001
786,2013-07-17,5.605,5.481,5.654,5.459,673688.0,000001
787,2013-07-18,5.448,5.308,5.502,5.286,806687.0,000001
788,2013-07-19,5.308,5.097,5.351,5.086,827367.0,000001
789,2013-07-22,4.989,5.092,5.135,4.929,658377.0,000001
790,2013-07-23,5.119,5.383,5.535,5.086,1247443.0,000001
791,2013-07-24,5.292,5.275,5.34,5.162,899721.0,000001
792,2013-07-25,5.292,5.302,5.416,5.243,689874.0,000001
793,2013-07-26,5.248,5.21,5.275,5.162,465050.0,000001
794,2013-07-29,5.119,5.086,5.146,5.059,498130.0,000001
795,2013-07-30,5.135,5.232,5.367,5.113,674541.0,000001
796,2013-07-31,5.302,5.183,5.4,5.162,454468.0,000001
797,2013-08-01,5.264,5.362,5.362,5.194,762750.0,000001
798,2013-08-02,5.416,5.308,5.459,5.292,577417.0,000001
799,2013-08-05,5.308,5.373,5.373,5.281,531430.0,000001
800,2013-08-06,5.335,5.362,5.405,5.286,596179.0,000001
801,2013-08-07,5.34,5.367,5.47,5.324,743764.0,000001
802,2013-08-08,5.329,5.346,5.432,5.313,545859.0,000001
803,2013-08-09,5.389,5.324,5.416,5.27,497634.0,000001
804,2013-08-12,5.34,5.583,5.648,5.324,1348363.0,000001
805,2013-08-13,5.573,5.675,5.708,5.54,1203496.0,000001
806,2013-08-14,5.681,5.637,5.854,5.61,1164744.0,000001
807,2013-08-15,5.632,5.513,5.686,5.502,586756.0,000001
808,2013-08-16,5.502,5.719,6.064,5.41,2531434.0,000001
809,2013-08-19,5.524,5.832,5.918,5.524,1585603.0,000001
810,2013-08-20,5.789,5.946,6.081,5.724,1531867.0,000001
811,2013-08-21,5.929,5.897,6.0,5.81,626804.0,000001
812,2013-08-22,5.87,5.918,6.081,5.843,790806.0,000001
813,2013-08-23,5.918,5.74,5.983,5.643,1043961.0,000001
814,2013-08-26,5.746,5.891,5.918,5.675,743274.0,000001
815,2013-08-27,5.886,5.881,5.956,5.816,586884.0,000001
816,2013-08-28,5.805,5.746,5.859,5.691,682203.0,000001
817,2013-08-29,5.837,5.751,5.886,5.729,551253.0,000001
818,2013-08-30,5.697,5.735,5.864,5.686,520290.0,000001
819,2013-09-02,5.805,5.81,5.854,5.746,500231.0,000001
820,2013-09-03,5.832,6.054,6.054,5.794,1157571.0,000001
821,2013-09-04,6.032,5.989,6.162,5.973,892620.0,000001
822,2013-09-05,5.989,5.962,6.016,5.935,343230.0,000001
823,2013-09-09,6.097,6.556,6.556,6.097,2204493.0,000001
824,2013-09-10,6.713,6.724,6.837,6.481,2085294.0,000001
825,2013-09-11,6.702,6.859,7.108,6.594,1708230.0,000001
826,2013-09-12,6.767,7.281,7.491,6.702,1830540.0,000001
827,2013-09-13,7.151,7.14,7.405,7.043,1191319.0,000001
828,2013-09-16,7.145,7.135,7.372,6.848,1434366.0,000001
829,2013-09-17,7.108,6.913,7.226,6.891,940026.0,000001
830,2013-09-18,6.891,6.913,7.021,6.762,617002.0,000001
831,2013-09-23,6.918,6.962,7.01,6.821,723795.0,000001
832,2013-09-24,6.951,6.632,6.956,6.47,1456189.0,000001
833,2013-09-25,6.583,6.502,6.729,6.475,779930.0,000001
834,2013-09-26,6.464,6.302,6.464,6.216,860711.0,000001
835,2013-09-27,6.286,6.432,6.491,6.27,687519.0,000001
836,2013-09-30,6.432,6.421,6.508,6.389,373601.0,000001
837,2013-10-08,6.421,6.6,6.67,6.221,737574.0,000001
838,2013-10-09,6.551,6.783,6.891,6.497,844084.0,000001
839,2013-10-10,6.81,6.637,6.891,6.594,776268.0,000001
840,2013-10-11,6.708,6.859,6.908,6.681,922986.0,000001
841,2013-10-14,6.81,6.751,6.859,6.74,552939.0,000001
842,2013-10-15,6.751,6.6,6.756,6.556,484463.0,000001
843,2013-10-16,6.567,6.491,6.572,6.448,452396.0,000001
844,2013-10-17,6.556,6.486,6.616,6.486,313615.0,000001
